time,voc_message
1765290063850218484,Temp: 30.79 °C  Hum: 62.52%  VOC: 84.44 kΩ
1765290065219237815,Temp: 30.79 °C  Hum: 62.50%  VOC: 84.96 kΩ
1765290066588195794,Temp: 30.79 °C  Hum: 62.48%  VOC: 85.22 kΩ
1765290067957029163,Temp: 30.79 °C  Hum: 62.48%  VOC: 85.22 kΩ
1765290069326151345,Temp: 30.79 °C  Hum: 62.47%  VOC: 85.31 kΩ
1765290070695271657,Temp: 30.79 °C  Hum: 62.46%  VOC: 85.40 kΩ
1765290072064291470,Temp: 30.80 °C  Hum: 62.47%  VOC: 85.49 kΩ
1765290073433384819,Temp: 30.80 °C  Hum: 62.46%  VOC: 85.40 kΩ
1765290074802053410,Temp: 30.80 °C  Hum: 62.48%  VOC: 85.49 kΩ
1765290076171040371,Temp: 30.80 °C  Hum: 62.46%  VOC: 85.57 kΩ
1765290077540036665,Temp: 30.80 °C  Hum: 62.46%  VOC: 85.49 kΩ
1765290078909245199,Temp: 30.80 °C  Hum: 62.45%  VOC: 86.47 kΩ
1765290080278745417,Temp: 30.80 °C  Hum: 62.46%  VOC: 86.38 kΩ
1765290081647295935,Temp: 30.80 °C  Hum: 62.45%  VOC: 86.38 kΩ
1765290083016433080,Temp: 30.80 °C  Hum: 62.45%  VOC: 86.11 kΩ
1765290084385496688,Temp: 30.80 °C  Hum: 62.45%  VOC: 85.57 kΩ
1765290085754428408,Temp: 30.80 °C  Hum: 62.45%  VOC: 86.11 kΩ
1765290087123805516,Temp: 30.80 °C  Hum: 62.47%  VOC: 85.93 kΩ
1765290088492463403,Temp: 30.81 °C  Hum: 62.47%  VOC: 86.20 kΩ
1765290089861503068,Temp: 30.81 °C  Hum: 62.48%  VOC: 86.20 kΩ
1765290091230273270,Temp: 30.81 °C  Hum: 62.47%  VOC: 86.83 kΩ
1765290092599495211,Temp: 30.81 °C  Hum: 62.45%  VOC: 86.92 kΩ
1765290093968692208,Temp: 30.81 °C  Hum: 62.43%  VOC: 87.19 kΩ
1765290095337499262,Temp: 30.81 °C  Hum: 62.43%  VOC: 87.10 kΩ
1765290096706965887,Temp: 30.81 °C  Hum: 62.44%  VOC: 87.47 kΩ
1765290098075763701,Temp: 30.81 °C  Hum: 62.44%  VOC: 87.19 kΩ
1765290099444322959,Temp: 30.81 °C  Hum: 62.45%  VOC: 86.92 kΩ
1765290100813258142,Temp: 30.81 °C  Hum: 62.45%  VOC: 87.74 kΩ
1765290102182884471,Temp: 30.81 °C  Hum: 62.45%  VOC: 87.47 kΩ
1765290103551510970,Temp: 30.82 °C  Hum: 62.43%  VOC: 86.92 kΩ
1765290104920826503,Temp: 30.82 °C  Hum: 62.43%  VOC: 87.28 kΩ
1765290106289826760,Temp: 30.82 °C  Hum: 62.42%  VOC: 87.28 kΩ
1765290107658532240,Temp: 30.82 °C  Hum: 62.43%  VOC: 86.65 kΩ
1765290109027722848,Temp: 30.82 °C  Hum: 62.45%  VOC: 86.74 kΩ
1765290110396774216,Temp: 30.82 °C  Hum: 62.44%  VOC: 86.38 kΩ
1765290111765623640,Temp: 30.83 °C  Hum: 62.43%  VOC: 86.65 kΩ
1765290113134752230,Temp: 30.83 °C  Hum: 62.45%  VOC: 86.38 kΩ
1765290114503905690,Temp: 30.83 °C  Hum: 62.42%  VOC: 86.11 kΩ
1765290115872694744,Temp: 30.83 °C  Hum: 62.44%  VOC: 86.11 kΩ
1765290117241662575,Temp: 30.84 °C  Hum: 62.44%  VOC: 86.02 kΩ
1765290118610984016,Temp: 30.84 °C  Hum: 62.44%  VOC: 85.84 kΩ
1765290119979959662,Temp: 30.84 °C  Hum: 62.44%  VOC: 86.29 kΩ
1765290121348739401,Temp: 30.84 °C  Hum: 62.44%  VOC: 86.11 kΩ
1765290122717951620,Temp: 30.84 °C  Hum: 62.44%  VOC: 86.02 kΩ
1765290124086945618,Temp: 30.84 °C  Hum: 62.41%  VOC: 86.20 kΩ
1765290125455664561,Temp: 30.84 °C  Hum: 62.43%  VOC: 86.56 kΩ
1765290126824756928,Temp: 30.84 °C  Hum: 62.43%  VOC: 86.65 kΩ
1765290128194027295,Temp: 30.85 °C  Hum: 62.41%  VOC: 86.92 kΩ
1765290129563162904,Temp: 30.85 °C  Hum: 62.41%  VOC: 86.29 kΩ
1765290130932075790,Temp: 30.85 °C  Hum: 62.41%  VOC: 86.56 kΩ
1765290132300888529,Temp: 30.85 °C  Hum: 62.41%  VOC: 86.56 kΩ
1765290133669623991,Temp: 30.85 °C  Hum: 62.41%  VOC: 86.38 kΩ
1765290135039909706,Temp: 30.85 °C  Hum: 62.42%  VOC: 86.38 kΩ
1765290136407960152,Temp: 30.85 °C  Hum: 62.42%  VOC: 85.93 kΩ
1765290137777119741,Temp: 30.86 °C  Hum: 62.41%  VOC: 85.84 kΩ
1765290139146549441,Temp: 30.86 °C  Hum: 62.43%  VOC: 86.20 kΩ
1765290140515018903,Temp: 30.86 °C  Hum: 62.41%  VOC: 85.57 kΩ
1765290141884443714,Temp: 30.86 °C  Hum: 62.41%  VOC: 86.20 kΩ
1765290143253223620,Temp: 30.86 °C  Hum: 62.41%  VOC: 86.02 kΩ
1765290144622196933,Temp: 30.86 °C  Hum: 62.42%  VOC: 86.38 kΩ
1765290145991014598,Temp: 30.86 °C  Hum: 62.43%  VOC: 86.20 kΩ
1765290147360160354,Temp: 30.87 °C  Hum: 62.42%  VOC: 86.11 kΩ
1765290148728967630,Temp: 30.87 °C  Hum: 62.43%  VOC: 85.49 kΩ
1765290150098138646,Temp: 30.87 °C  Hum: 62.44%  VOC: 85.14 kΩ
1765290151467547438,Temp: 30.87 °C  Hum: 62.43%  VOC: 85.49 kΩ
1765290152836189085,Temp: 30.87 °C  Hum: 62.42%  VOC: 85.66 kΩ
1765290154205388582,Temp: 30.87 °C  Hum: 62.43%  VOC: 86.56 kΩ
1765290155574334969,Temp: 30.87 °C  Hum: 62.40%  VOC: 87.37 kΩ
1765290156942855727,Temp: 30.87 °C  Hum: 62.40%  VOC: 87.10 kΩ
1765290158311913780,Temp: 30.87 °C  Hum: 62.38%  VOC: 87.19 kΩ
1765290159681147092,Temp: 30.88 °C  Hum: 62.38%  VOC: 87.56 kΩ
1765290161050250229,Temp: 30.88 °C  Hum: 62.38%  VOC: 86.83 kΩ
1765290162419373205,Temp: 30.88 °C  Hum: 62.38%  VOC: 86.83 kΩ
1765290163788325867,Temp: 30.88 °C  Hum: 62.37%  VOC: 86.47 kΩ
1765290165157402973,Temp: 30.88 °C  Hum: 62.39%  VOC: 86.38 kΩ
1765290166526342505,Temp: 30.88 °C  Hum: 62.40%  VOC: 85.75 kΩ
1765290167895618240,Temp: 30.88 °C  Hum: 62.41%  VOC: 85.84 kΩ
1765290169264336440,Temp: 30.88 °C  Hum: 62.42%  VOC: 85.84 kΩ
1765290170633318362,Temp: 30.88 °C  Hum: 62.42%  VOC: 86.38 kΩ
1765290172002464449,Temp: 30.88 °C  Hum: 62.44%  VOC: 86.92 kΩ
1765290173371073594,Temp: 30.88 °C  Hum: 62.43%  VOC: 86.92 kΩ
1765290174740590680,Temp: 30.88 °C  Hum: 62.42%  VOC: 87.65 kΩ
1765290176109489027,Temp: 30.88 °C  Hum: 62.40%  VOC: 89.25 kΩ
1765290177478468559,Temp: 30.88 °C  Hum: 62.37%  VOC: 88.96 kΩ
1765290178847815757,Temp: 30.88 °C  Hum: 62.34%  VOC: 89.35 kΩ
1765290180216476624,Temp: 30.88 °C  Hum: 62.34%  VOC: 89.35 kΩ
1765290181585450267,Temp: 30.88 °C  Hum: 62.33%  VOC: 88.96 kΩ
